0.001,0.1
0.002,0.100000268304064
0.003,0.100000533275207
0.004,0.100000794954826
0.005,0.100001053383801
0.006,0.100001308602515
0.007,0.100001560650854
0.008,0.100001809569503
0.009,0.100002055398123
0.01,0.100002298174413
0.011,0.100002537935696
0.012,0.100002774718918
0.013,0.100003008560649
0.014,0.100003239497083
0.015,0.100003467564039
0.016,0.10000369279696
0.017,0.100003915230913
0.018,0.100004134900587
0.019,0.100004351840299
0.02,0.100004566083987
0.021,0.100004777665213
0.022,0.100004986617165
0.023,0.100005192972654
0.024,0.100005396764116
0.025,0.100005598023609
0.026,0.100005796782817
0.027,0.100005993073047
0.028,0.100006186925231
0.029,0.100006378369924
0.03,0.100006567437306
0.031,0.100006754157181
0.032,0.100006938558976
0.033,0.100007120930938
0.034,0.100007301541404
0.035,0.100007480389846
0.036,0.100007657475995
0.037,0.100007832799841
0.038,0.100008006361629
0.039,0.100008178161862
0.04,0.100008348201301
0.041,0.100008516480965
0.042,0.100008683002129
0.043,0.100008847766327
0.044,0.100009010775349
0.045,0.100009172031244
0.046,0.100009331536317
0.047,0.100009489293131
0.048,0.100009645304507
0.049,0.100009799573523
0.05,0.100009952103515
0.051,0.100010102898076
0.052,0.100010251961055
0.053,0.100010399296562
0.054,0.100010544908961
0.055,0.100010688802875
0.056,0.100010830983186
0.057,0.100010971455029
0.058,0.100011110223802
0.059,0.100011247295157
0.06,0.100011382675003
0.061,0.100011516369509
0.062,0.1000116483851
0.063,0.100011778728459
0.064,0.100011907406525
0.065,0.100012034426496
0.066,0.100012159795828
0.067,0.100012283522233
0.068,0.10001240561368
0.069,0.100012526078398
0.07,0.100012644924871
0.071,0.100012762161842
0.072,0.10001287779831
0.073,0.100012991843534
0.074,0.100013104307027
0.075,0.100013215198562
0.076,0.100013324528169
0.077,0.100013432306135
0.078,0.100013538543005
0.079,0.100013643249581
0.08,0.100013746436923
0.081,0.100013848116347
0.082,0.100013948299429
0.083,0.100014046998
0.084,0.10001414422415
0.085,0.100014239990226
0.086,0.100014334308832
0.087,0.100014427192831
0.088,0.100014518655341
0.089,0.10001460870974
0.09,0.100014697369662
0.091,0.100014784648998
0.092,0.100014870561899
0.093,0.10001495512277
0.094,0.100015038346277
0.095,0.10001512024734
0.096,0.100015200841139
0.097,0.100015280143111
0.098,0.100015358168949
0.099,0.100015434934605
0.1,0.100015510456289
0.101,0.100015584750466
0.102,0.100015657833861
0.103,0.100015729723455
0.104,0.100015800436488
0.105,0.100015869990455
0.106,0.10001593840311
0.107,0.100016005692465
0.108,0.100016071876789
0.109,0.100016136974607
0.11,0.100016201004704
0.111,0.10001626398612
0.112,0.100016325938155
0.113,0.100016386880364
0.114,0.100016446832562
0.115,0.100016505814819
0.116,0.100016563847464
0.117,0.100016620951083
0.118,0.100016677146519
0.119,0.100016732454873
0.12,0.100016786897504
0.121,0.100016840496028
0.122,0.100016893272318
0.123,0.100016945248505
0.124,0.100016996446977
0.125,0.100017046890381
0.126,0.100017096601618
0.127,0.100017145603851
0.128,0.100017193920496
0.129,0.100017241575231
0.13,0.100017288591988
0.131,0.100017334994957
0.132,0.100017380808587
0.133,0.100017426057584
0.134,0.100017470766909
0.135,0.100017514961785
0.136,0.100017558667688
0.137,0.100017601910355
0.138,0.100017644715777
0.139,0.100017687110206
0.14,0.100017729120149
0.141,0.100017770772372
0.142,0.100017812093897
0.143,0.100017853112005
0.144,0.100017893854233
0.145,0.100017934348377
0.146,0.100017974622488
0.147,0.100018014704878
0.148,0.100018054624114
0.149,0.100018094409021
0.15,0.100018134088682
0.151,0.100018173692436
0.152,0.100018213249881
0.153,0.100018252790872
0.154,0.100018292345521
0.155,0.100018331944198
0.156,0.100018371617531
0.157,0.100018411396405
0.158,0.100018451524709
0.159,0.100018492207201
0.16,0.100018533416484
0.161,0.100018575125449
0.162,0.100018617307285
0.163,0.100018659935469
0.164,0.100018702983776
0.165,0.10001874642627
0.166,0.10001879023731
0.167,0.100018834391548
0.168,0.100018878863929
0.169,0.10001892362969
0.17,0.100018968664362
0.171,0.100019013943768
0.172,0.100019059444026
0.173,0.100019105141545
0.174,0.100019151013028
0.175,0.10001919703547
0.176,0.100019243186161
0.177,0.100019289442681
0.178,0.100019335782907
0.179,0.100019382185006
0.18,0.100019428627438
0.181,0.100019475088958
0.182,0.100019521548612
0.183,0.10001956798574
0.184,0.100019614379975
0.185,0.100019660711243
0.186,0.100019706959763
0.187,0.100019753106046
0.188,0.100019799130899
0.189,0.100019845015418
0.19,0.100019890740994
0.191,0.100019936289312
0.192,0.100019981642349
0.193,0.100020026782374
0.194,0.100020071691951
0.195,0.100020116353935
0.196,0.100020160751476
0.197,0.100020204868015
0.198,0.100020248687289
0.199,0.100020292193324
0.2,0.100020335370442
0.201,0.100020378203256
0.202,0.100020420676675
0.203,0.100020462775899
0.204,0.100020504486419
0.205,0.100020545794023
0.206,0.10002058668479
0.207,0.100020627145091
0.208,0.100020667161593
0.209,0.100020706721253
0.21,0.100020745811322
0.211,0.100020784419345
0.212,0.100020822533159
0.213,0.100020860140894
0.214,0.100020897230974
0.215,0.100020933792114
0.216,0.100020969813325
0.217,0.100021005283908
0.218,0.100021040193458
0.219,0.100021074531865
0.22,0.100021108289309
0.221,0.100021141456264
0.222,0.100021174023499
0.223,0.100021205982073
0.224,0.10002123732334
0.225,0.100021268038947
0.226,0.100021298120832
0.227,0.100021327561228
0.228,0.100021356352661
0.229,0.10002138448795
0.23,0.100021411960204
0.231,0.10002143876283
0.232,0.100021464889524
0.233,0.100021490334278
0.234,0.100021515091374
0.235,0.100021539155389
0.236,0.100021562521193
0.237,0.100021585183948
0.238,0.10002160713911
0.239,0.100021628382428
0.24,0.100021648909943
0.241,0.100021668717989
0.242,0.100021687803195
0.243,0.100021706162481
0.244,0.10002172379306
0.245,0.10002174069244
0.246,0.10002175685842
0.247,0.100021772289093
0.248,0.100021786982844
0.249,0.100021800938352
0.25,0.100021814154589
0.251,0.10002182663082
0.252,0.100021838366602
0.253,0.100021849361786
0.254,0.100021859616517
0.255,0.10002186913123
0.256,0.100021877906656
0.257,0.100021885943817
0.258,0.10002189324403
0.259,0.100021899808903
0.26,0.100021905640338
0.261,0.100021910740529
0.262,0.100021915111966
0.263,0.100021918757428
0.264,0.10002192167999
0.265,0.100021923883019
0.266,0.100021925370174
0.267,0.100021926145409
0.268,0.100021926212969
0.269,0.100021925577393
0.27,0.100021924243514
0.271,0.100021922216457
0.272,0.100021919501639
0.273,0.100021916104772
0.274,0.100021912031859
0.275,0.100021907289198
0.276,0.100021901883378
0.277,0.100021895821284
0.278,0.10002188911009
0.279,0.100021881757267
0.28,0.100021873770576
0.281,0.100021865158072
0.282,0.100021855928103
0.283,0.100021846089311
0.284,0.100021835650631
0.285,0.100021824621288
0.286,0.100021813010803
0.287,0.10002180082899
0.288,0.100021788085955
0.289,0.100021774792097
0.29,0.100021760958108
0.291,0.100021746594973
0.292,0.100021731713971
0.293,0.100021716326674
0.294,0.100021700444945
0.295,0.100021684080941
0.296,0.100021667247114
0.297,0.100021649956206
0.298,0.100021632221254
0.299,0.100021614055587
0.3,0.100021595472828
0.301,0.100021576486892
0.302,0.100021557111987
0.303,0.100021537362615
0.304,0.100021517253571
0.305,0.100021496799941
